optionID,optionDescription,price,quantity,extendedPrice
G20024150,Alternate Master Bath with Shower only,351.5873016,63,22150
G20024160,Alt Master Bath (Incl Sink & Door to Laundry),1850,27,49950
G20027900,Partial First Floor Plan At Rear Wall Covered Porch Not Included,4500,38,171000
G20028190,Slab - No Basement,0,36,0
G20028200,Unfinished 8 ft Basement w/ 1st Floor Entry Door,27900,1,27900
G20028210,Unfinished 8 ft 9.5 in Basement w/ 1st Floor Entry Door,31500,1,31500
G20028230,Unfinished 8 ft 9.5 in Basement w/ Open 1st Floor and Basement Entry D,34500,3,103500
G20028230,Unfinished 9 ft Basement w/ Open 1st Floor and Basement Entry Door,40740,1,40740
G20028235,Unfinished 8 ft 9.5 in Basement (Incl. Open Railing&Rough-in Plumbing),0,21,0
G20028240,Rough in Basement Plumbing (for Unfinished Basements Only),1400,6,8400
G20028260,Partial Finished 8 ft 9.5 in Basement w/ Open 1st Floor,16975,1,16975
G20028280,Full Finished 8 ft 9.5 in Basement w/ Open 1st Floor,24885.90909,55,1368725
G20028400,Alternate Partial First Floor Plan With Out Study,125,4,500
G20028400,Alternate Partial First Floor Plan With Out Den,100,3,300
G20028500,Optional 2nd Floor Smart Space,36977.8,10,369778
G20028500,Elev C - 2nd Floor Smart Space (w/ Loft),36414,1,36414
G20028505,Elev F - 2nd Floor Smart Space (w/ Loft),36414,3,109242
G20028510,Elev A SP - 2nd Floor Smart Space (w/ Loft),36414,1,36414
G20028510,Elev A SP - 2nd Floor Smart Spave (w/ Loft),36414,2,72828
G20028515,Elev B SP - 2nd Floor Smart Space (w/ Loft),36414,1,36414
G20028520,Elev C SP - 2nd Floor Smart Space (w/ Loft),36414,4,145656
G20028535,Elev F - 2nd Floor Smart Space (2 BR),39270,1,39270
G20029740,Add Steel Beam To Clear Span In Basement,1500,26,39000
G30020100,Optional Hip Vault with Tray at Great Room,2962.653061,49,145170
G30020105,Optional Hip Vault w/Tray in Great Room w/Alt 1st Floor at Rear Wall,4380,11,48180
G30020105,Optional Hip Vault w/ Tray in Great Room w/ Alternate 1st Floor Plan a,2500,1,2500
G30020110,Walk Out Option,16500,37,610500
G30020112,Walk Out Option (Rear Squared Off),16500,11,181500
G30020120,Add Two Single Dormers,3806.666667,3,11420
G30020135,Add Optional Dormer to Elevation C (SP ONLY),2860,1,2860
G30020200,"Optional 8"" Tray Ceiling in Foyer",578,31,17918
G30020280,BSMT Curbless Shower w/ Frameless Door Standard Master Bath,836.6666667,3,2510
G30020280,Curbless Shower w/ Frameless Door Standard Master Bath,810,1,810
G30020285,BSMT Curbless Shower w/ Framesless Door Alternate Master Bath,1275,8,10200
G30020285,Curbless Shower w/ Frameless Door Alternate Master Bath,1240,25,31000
G30020285,BSMT Curbless Shower w/ Frameless Door Alternate Master Bath,1240,11,13640
G30020295,Curbless Shower w/ Frameless Door Alternate Master Bath,1160,1,1160
G30020295,SLAB Curbless Shower w/ Frameless Door Alternate Master Bath,1160,1,1160
G30022100,Add rear covered porch built on existing deck (Walkout only) (no sq. f,4965.454545,11,54620
G30022125,Add rear covered porch built on slab,5380,2,10760
G30022125,Add rear covered porch built on foundation/slab,8170,1,8170
G30022150,Add rear covered porch built on basement,8172,5,40860
G30022175,2' Roof Extension for Included Covered Porch,1912.166667,60,114730
G30022200,Add Screen to Covered Porch with Alternate Partial First Floor Plan,5190,1,5190
G30022200,Add Screen to Covered Porch with Alt Partial 1st Floor (No Rail),4030,2,8060
G30022225,Add Screen to Covered Deck w/Alt Partial 1st Floor (w/Rail - Select w/,5360,5,26800
G30022250,Add Screen to Covered Porch,1700,2,3400
G30022250,Add Screen to Covered Porch (No Rail),2224.166667,24,53380
G30022251,Add Screen to Covered Deck (w/ Rail - Select w/ WALKOUT),2870,18,51660
G30023095,Change to Side Entry Garage (Verified Lots Only),1840,2,3680
G30023100,Add 3rd car garage (additional 9x7 carriage house door w/opener),12900,2,25800
G30023200,Delete Window in Kitchen and Add Cabinets - Level 1,435.1724138,29,12620
G30023205,Delete Window in Kitchen and Add Cabinets - Level 2,692.2222222,9,6230
G30023210,Delete Window in Kitchen and Add Cabinets - Level 3,836.25,8,6690
G30023220,Alternate Larger Bedroom 2 & Smaller Dining,100,14,1400
G30023225,Alternate Bedroom 2 w/ Squared off Front Wall,208.8,25,5220
G30024150,Alternate Master Bath with Shower only,376.25,80,30100
G30027900,Alt Partial 1st Floor Plan At Rear Wall (Covered Porch Not Included),4500,20,90000
G30027900,Partial First Floor Plan At Rear Wall Covered Porch Not Included,4500,1,4500
G30028190,Slab - No Basement,0,11,0
G30028200,Unfinished 8 ft Basement w/ 1st Floor Entry Door,27900,1,27900
G30028220,Unfinished 8 ft Basement w/ Open 1st Floor and Basement Entry Door,30900,1,30900
G30028230,Unfinished 8 ft 9.5 in Basement w/Open 1st Floor and Basement Entry Do,34500,7,241500
G30028235,Unfinished 8 ft 9.5 in Basement (Incl. Open Railing&Rough-in Plumbing),0,13,0
G30028240,Rough in Basement Plumbing (for Unfinished Basements Only),1400,7,9800
G30028260,Partial Finished 8 ft 9.5 in Basement w/ Open 1st Floor,22875,2,45750
G30028270,Full Finished 8 ft Basement w/ Open 1st Floor,57116,1,57116
G30028280,Full Finished 9 ft Basement w/ Open 1st Floor,64100,1,64100
G30028280,Full Finished 8 ft 9.5 in Basement w/ Open 1st Floor,33898.4127,63,2135600
G30028290,Add Exercise Room to Full Finished Basement,6500,3,19500
G30028500,Optional 2nd Floor Smart Space,39270,6,235620
G30028530,Elev C - 2nd Floor Smart Space (2 BR),42350,2,84700
G30028535,Elev F - 2nd Floor Smart Space (2 BR),42350,1,42350
G30029740,Add Steel Beam To Clear Span In Basement,1394.285714,7,9760
G30029800,Kitchen Desk to Dry Bar w/Bar Fridge Opening & Lattice Wine Rack,194.2857143,14,2720
G30029805,Kitchen Desk to Dry Bar w/ Base Cabinets & Lattice Style Wine Rack,470,1,470
G30029805,Kitchen Desk to Dry Bar w/Base Cabinets & Lattice Wine Rack,157.5964912,57,8983
G30029816,Remove Lattice Wine Rack & Add Wall Cabinets,96.65,20,1933
G30029835,Add Closet to Exercise Room,640,2,1280
G40020100,Optional Hip Vault with Tray at Great Room,3100,1,3100
G40020110,Walk Out Option,16500,2,33000
G40020125,Add Optional Dormer to Elevation A,2860,2,5720
G40020285,BSMT Curbless Shower w/ Frameless Door Alternate Master Bath,1240,2,2480
G40020295,SLAB Curbless Shower w/ Frameless Door Alternate Master Bath,1160,1,1160
G40022250,Add Screen to Covered Porch (No Rail),1970,7,13790
G40022251,Add Screen to Covered Porch (w/ Rail - Select w/ WALKOUT),2560,1,2560
G40022260,Optional Second Floor Master with Jack & Jill Bath,267.7777778,9,2410
G40023205,Delete Window in Kitchen and Add Lev 2 Cab - Sink to Island,650,1,650
G40024150,Alternate Master Bath with Shower only,410,10,4100
G40028190,Slab - No Basement,0,5,0
G40028200,Add Basement With 8 Ft Foundation Walls,27820,1,27820
G40028235,Unfinished 8 ft 9.5 in Basement (Incl. Open Railing&Rough-in Plumbing),0,1,0
G40028260,Partial Finished 8 ft 9.5 in Basement w/ Open 1st Floor,22325,1,22325
G40028280,Full Finished 9 ft Basement w/ Open 1st Floor,59950,1,59950
G40028280,Full Finished 8 ft 9.5 in Basement w/ Open 1st Floor,46790,5,233950
G40028600,Optional Tray In Great Room,620,2,1240
G40028600,Optional Trey In Great Room,580,1,580
G40028700,Optional Tray In Bedroom Office,620,4,2480
G40029825,Optional Extended Pantry,50,1,50
P10020100,Optional Hip Vault with Tray at Great Room,1786.470588,17,30370
P10020110,Walk Out Option,17791.42857,7,124540
P10020200,"Optional 8"" Tray Ceiling in Foyer",700,7,4900
P10022100,Add rear covered porch built on existing deck (no sq.  footage added t,6000,4,24000
P10022150,Add rear covered porch built on foundation,10282.22222,9,92540
P10023150,Add 3rd car garage (additional 9x7 standard garage door w/  opener),13350,4,53400
P10024000,"Change basement foundation height to approx. 8''- 9 1/2""",3938,15,59070
P10024025,Open stairway with colonial rail & carpeted steps to  basement (also i,1711.176471,17,29090
P10024050,"Finish small area at bottom of basement stairs, add two  doors, drywal",1366,5,6830
P10024110,"Full Finished basement - Recreation Room, Office, Full Bath Room, Exer",28583.75,8,228670
P10025150,Dining Room at Bedroom 3,220,1,220
P10025200,Mud Room with Key Drop,1310,2,2620
P10025250,Alternate Master Bath with Garden Tub,666,5,3330
P10025300,Bath #2 - 1pc fiberglass tub to Garden Tub with ceramic tile walls to,1800,1,1800
P10026000,Super Closet at Master Bedroom,54.28571429,7,380
P10029830,Delete Linen Closet in Master Bedroom to Add Space to Great Room,0,6,0
P20020100,Optional Hip Vault with Tray at Great Room,1782.432432,74,131900
P20020110,Walk Out Option,17541.76471,34,596420
P20020200,"Optional 8"" Tray Ceiling in Foyer",601.1111111,36,21640
P20020250,"Optional 8"" Tray Ceiling at Dining Room/Study",748.2142857,28,20950
P20020280,BSMT Curbless Shower w/ Frameless Door Standard Master Bath,998,5,4990
P20020280,Curbless Shower w/ Frameless Door Standard Master Bath,970,9,8730
P20020285,Curbless Shower w/ Framesless Door Alternate Master Bath,660,2,1320
P20020285,BSMT Curbless Shower w/ Framesless Door Alternate Master Bath,700,2,1400
P20022100,Add rear covered porch built on existing deck (no sq.  footage added t,6579.354839,31,203960
P20022150,Add rear covered porch built on foundation,10843.63636,11,119280
P20022151,Add Rear Covered Porch JAMESTOWN Off Breakfast Area,11072.85714,7,77510
P20022151,Add Rear Covered Porch on Foundation Off Breakfast Area,10110,3,30330
P20022200,Add rear screened porch built on existing deck (no sq. ft.  added to d,7460,4,29840
P20022250,Add Screen to Covered Porch,3750,8,30000
P20023100,Add 3rd car garage (additional 9x7 carriage house door w/  opener),14025,4,56100
P20023150,Add 3rd car garage (additional 9x7 standard garage door w/  opener),15042.5,16,240680
P20024000,"Change basement foundation height to approx. 8''- 9 1/2""",4775.882353,51,243570
P20024017,Change from half-wall to Open Rail in Basement,680,6,4080
P20024025,Open stairway with colonial rail & carpeted steps to  basement (also i,1919.846154,65,124790
P20024050,"Finish small area at bottom of basement stairs, add two  doors, drywal",1088.125,16,17410
P20024100,"Partial Finished basemet - Recreation Room, Full Bath Room",20950,2,41900
P20024110,"Full Finished basement - Recreation Room, Office, Full Bath Room",26825,11,295075
P20024110,"Full Finished basement - Recreation Room, Office, Full Bath Room, Exer",26878.57143,28,752600
P20024115,"Alternate Full Finished basement - Rec Room, Office, Full Bath",28005,3,84015
P20024120,Square Pass Through in DR & 8-0 Doorways,585,17,9945
P20024125,Optional Dining Room Arched Opening,345,46,15870
P20024129,"Add 2ft Ext to Great Room, Breakfast Room, & Master",5470,7,38290
P20024130,Add 2ft rear Extension to Master Bedroom,2454.8,25,61370
P20024135,Add 2ft rear Extension to Kitchen and Great Room,5045.862069,29,146330
P20024136,Add 2ft rear Extension to Bed 3,2190,5,10950
P20024140,"Change basement foundation height to approx. 8'- 9 1/2""",0,1,0
P20024145,Study in place of Dining Room,80,5,400
P20024150,Alternate Master Bath with Shower only,-122,25,-3050
P20025200,Mud Room with Key Drop,0,2,0
P20025300,Bath #2 - 1pc fiberglass tub to Garden Tub with ceramic tile walls to,1800,8,14400
P20028216,Unfinished 8 ft 9.5 in Basement w/ Basement Entry Door,5000,2,10000
P20028240,Rough in Basement Plumbing (for Unfinished Basements Only),1400,9,12600
P20028266,Full Finished 8 ft 9.5 in Basement w/ Half-Wall,30044,3,90132
P20028286,Alternate Full Finished 8 ft 9.5 in Basement w/ Half-Wall,30822,1,30822
P20028295,Change from Half-Wall to Open Railing on 1st floor & in Basement,1360,5,6800
P20029740,Add Steel Beam To Clear Span In Basement,1150,6,6900
P30020110,Walk Out Option,17528.33333,6,105170
P30020250,"Optional 8"" Tray Ceiling at Dining Room/Study",592.5,12,7110
P30020280,Curbless Shower w/ Frameless Door Standard Master Bath,1120,2,2240
P30022100,Add rear covered porch built on existing deck (no sq.  footage added t,5940,6,35640
P30022150,Add rear covered porch built on foundation,9212,5,46060
P30023150,Add 3rd car garage (additional 9x7 standard garage door w/  opener),11270,2,22540
P30024110,"Full Finished basement - Recreation Room, Office, Full Bath Room",25950,1,25950
P30024110,"Full Finished basement - Recreation Room, Office, Full Bath Room, Exer",25950,1,25950
P30024137,Add 4ft rear extension to Master Bedroom,4840,1,4840
P30024138,Add 4ft rear extension to Great Room,5570,1,5570
P30024140,"Change basement foundation height to approx. 8'- 9 1/2""",4350,6,26100
P30024145,Study in place of Dining Room,0,1,0
P30024150,Alternate Master Bath with Shower only,-10,1,-10
P30026125,Alternate second floor with added Bath 3,5611,10,56110
P30026140,Add Butlers Pantry with Granite top level 1,3170,2,6340
P30028210,Unfinished 8 ft 9.5 in Basement w/ 1st Floor Entry Door,4550,1,4550
P30028240,Rough in Basement Plumbing (for Unfinished Basements Only),1400,2,2800
P40020110,Walk Out Option,17600,1,17600
P40022100,Add rear covered porch built on existing deck (no sq.  footage added t,6180,1,6180
P40022150,Add rear covered porch built on foundation,11465,2,22930
P40022250,Add Screen to Covered Porch,3940,1,3940
P40022275,Add Dining and Butlers Pantry,3400,1,3400
P40022285,Add Second Floor Bonus Room Above Garage,19195,2,38390
P40022300,Alternate Second Floor Plan B,-15,2,-30
P40022325,Add 1st Floor Guest Suite,37530,2,75060
P40023150,Add 3rd car garage (additional 9x7 standard garage door w/  opener),10630,1,10630
P40024000,"Change basement foundation height to approx. 8''- 9 1/2""",8840,1,8840
P40024110,"Full Finished basement - Recreation Room, Office, Full Bath Room, Exer",19860,1,19860
P40025300,Bath #2 - 1pc fiberglass tub to Garden Tub with ceramic tile walls to,1820,1,1820
P41020100,Optional Hip Vault with Tray at Great Room,1360,1,1360
P41020200,"Optional 8"" Tray Ceiling in Foyer",600,1,600
P41020250,"Optional 8"" Tray Ceiling at Dining Room/Study",670,1,670
P41020280,Curbless Shower w/ Frameless Door Standard Master Bath,1120,1,1120
P41022356,Alternate Bedroom 2 with Cabana Bath - Elevation D Only,12790,1,12790
P41028216,Unfinished 8 ft 9.5 in Basement w/ Basement Entry Door,7200,1,7200
P41028240,Rough in Basement Plumbing (for Unfinished Basements Only),1400,1,1400
P41028295,Change from Half-Wall to Open Railing on 1st floor & in Basement,1450,1,1450
P50020100,Optional Hip Vault with Tray at Great Room,1840,25,46000
P50020110,Walk Out Option,17890.66667,15,268360
P50020200,"Optional 8"" Tray Ceiling in Foyer",400.625,16,6410
P50020250,"Optional 8"" Tray Ceiling at Dining Room",590,8,4720
P50020280,BSMT Curbless Shower w/ Frameless Door Standard Master Bath,2000,3,6000
P50020285,BSMT Curbless Shower w/ Framesless Door Alternate Master Bath,1930,1,1930
P50020285,Curbless Shower w/ Frameless Door Alternate Master Bath,1850,2,3700
P50020285,Curbless Shower w/ Framesless Door Alternate Master Bath,1850,6,11100
P50022250,Add Screen to Covered Porch,2420,6,14520
P50023100,Add 3rd car garage (additional 9x7 carriage house door w/  opener),17685,8,141480
P50023150,Add 3rd car garage (additional 9x7 standard garage door w/  opener),14034.28571,7,98240
P50023230,Alternate Dining Room w/ Butler's Pantry (No Study),2819.090909,11,31010
P50024000,"Change basement foundation height to approx. 8''- 9 1/2""",5249.411765,17,89240
P50024017,Change from half-wall to Open Rail in Basement,680,3,2040
P50024025,Open stairway with colonial rail & carpeted steps to  basement (also i,1829.411765,17,31100
P50024050,"Finish small area at bottom of basement stairs, add a door, drywall, paint and carpet (approx. 40 sf)",1085,2,2170
P50024100,"Partial Finished basemet - Recreation Room, Full Bath Room",20800,1,20800
P50024110,"Full Finished basement - Recreation Room, Office, Full Bath Room",26200,3,78600
P50024110,"Full Finished basement - Recreation Room, Office, Full Bath Room, Exer",26200,7,183400
P50024150,Alternate Master Bath with Shower only,105.5555556,9,950
P50024155,Alternate Master Bath-Shower Only & Dual Linen Cabinets,1850,4,7400
P50025200,Mud Bench with Key Drop,4850,3,14550
P50028240,Rough in Basement Plumbing (for Unfinished Basements Only),1400,6,8400
P50028266,Full Finished 8 ft 9.5 in Basement w/ Half-Wall,29344,6,176064
P50028295,Change from Half-Wall to Open Railing on 1st floor & in Basement,1360,5,6800
P50029840,Convert Den to Bedroom (Lincoln),720,1,720
P60020110,Walk Out Option,17600,9,158400
P60020150,Optional Open Railing with Finished Stairs,1940,6,11640
P60020250,"Optional 8"" Tray Ceiling at Dining Room/Study",816,10,8160
P60020280,Curbless Shower w/ Frameless Door Standard Master Bath,660,1,660
P60020285,BSMT Curbless Shower w/ Framesless Door Alternate Master Bath,1310,2,2620
P60022100,Add rear covered porch built on existing deck (no sq.  footage added t,6366.666667,6,38200
P60022150,Add rear covered porch built on foundation,11407.5,4,45630
P60022250,Add Screen to Covered Porch,4590,1,4590
P60022350,Alternate Second Floor with Loft,825,6,4950
P60022352,Alternate Bedroom 2 with Bath and Loft,7420,1,7420
P60022355,Alternate Bedroom 2 with Bath,8271.666667,6,49630
P60023100,Add 3rd car garage (additional 9x7 carriage house door w/  opener),18560,2,37120
P60023150,Add 3rd car garage (additional 9x7 standard garage door w/  opener),17900,3,53700
P60024000,"Change basement foundation height to approx. 8''- 9 1/2""",3620,1,3620
P60024000,"Change basement foundation height to approx. 8 ft- 9 1/2""",4411.111111,9,39700
P60024017,Change from half-wall to Open Rail in Basement,680,2,1360
P60024020,Opt Full Open Stair Rail (Incl 7' Overlook to GR),1120,7,7840
P60024025,Open stairway with colonial rail & carpeted steps to  basement (also i,1590,8,12720
P60024100,"Partial Finished basemet - Recreation Room, Full Bath Room",20875,1,20875
P60024110,"Full Finished basement - Recreation Room, Office, Full Bath Room",27200,4,108800
P60024110,"Full Finished basement - Recreation Room, Office, Full Bath Room, Exer",27200,3,81600
P60024145,Study in place of Dining Room,442.5,4,1770
P60024150,Alternate Master Bath with Shower only,112.5,12,1350
P60028216,Unfinished 8 ft 9.5 in Basement w/ Basement Entry Door,6540,1,6540
P60028240,Rough in Basement Plumbing (for Unfinished Basements Only),1400,1,1400
P60028295,Change from Half-Wall to Open Railing on 1st floor & in Basement,870,1,870
P70020110,Walk Out Option,17695.71429,7,123870
P70020250,"Optional 8"" Tray Ceiling at Dining Room/Study",800,7,5600
P70020280,Curbless Shower w/ Frameless Door Standard Master Bath,1120,1,1120
P70020285,Curbless Shower w/ Framesless Door Alternate Master Bath,1700,1,1700
P70022100,Add rear covered porch built on existing deck (no sq.  footage added t,6350,5,31750
P70022150,Add rear covered porch built on foundation,11130,4,44520
